PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
P04258,Karapakkam,1678,04-10-2010,147,2.0,2.0,4,Normal Sale,No,16-10-1963,Others,NoSeWa,No Access,I,2.2,4.3,4.1,3.59,236793,169138,6765500
P03270,Velachery,1576,22-04-2011,46,2.0,1.0,4,AbNormal,Yes,30-04-1979,House,NoSewr ,No Access,RH,2.8,2.0,4.2,2.86,316988,171345,8567240
P03581,KK Nagar,2041,23-02-2011,125,3.0,2.0,5,Family,Yes,01-03-1986,Commercial,NoSeWa,Paved,RM,2.4,2.3,2.6,2.45,620068,361706,17224100
P03322,Karapakkam,501,13-04-2011,168,1.0,1.0,2,Normal Sale,No,17-04-1992,Commercial,AllPub,Paved,I,3.5,4.4,3.7,3.85,247423,118088,5623250
P01905,Adyar,843,17-01-2012,68,1.0,1.0,3,Normal Sale,No,23-01-1986,House,ELO,Paved,RM,2.5,2.7,4.3,3.44,291739,25006,8335390
P02335,Velachery,1794,22-10-2011,67,2.0,1.0,4,AdjLand,Yes,02-11-1966,Others,NoSewr ,No Access,RH,2.8,2.2,4.4,3.01,365339,162373,10148300
P02515,Chrompet,812,19-09-2011,145,1.0,1.0,3,AdjLand,No,20-09-2005,House,NoSewr ,Paved,RM,2.4,4.6,2.1,3.19,232208,94603,8600300
P07817,Adyar,921,23-07-2008,163,1.0,1.0,3,Normal Sale,No,26-07-1998,Others,AllPub,No Access,I,3.5,2.5,2.0,2.55,222526,64604,7178250
P06035,Karapakkam,1243,05-11-2009,51,1.0,1.0,3,AbNormal,Yes,11-11-1985,Commercial,NoSewr ,No Access,I,4.0,3.2,3.5,3.56,468587,219949,9563000
P01052,Chrompet,702,23-01-2013,14,1.0,1.0,2,AbNormal,No,28-01-1996,House,AllPub,Paved,RH,3.6,2.7,3.6,3.24,205995,90123,6437350
P00599,Chrompet,1014,06-12-2013,112,1.0,1.0,3,AdjLand,No,08-12-2004,Commercial,NoSewr ,No Access,RH,4.9,4.9,4.1,4.66,344501,68900,11483350
P07132,Velachery,1911,11-02-2009,28,3.0,2.0,5,Normal Sale,No,13-02-2002,House,NoSeWa,Paved,A,2.5,4.8,2.0,3.39,241545,56360,8051490
P02319,Karapakkam,1344,24-10-2011,100,2.0,2.0,4,Partial,Yes,02-11-1972,Others,NoSewr ,Paved,RM,4.4,4.7,4.9,4.69,289579,224190,9341250
P01283,Anna Nagar,1939,01-09-2012,130,2.0,1.0,5,Normal Sale,Yes,09-09-1983,Commercial,ELO,No Access,RL,4.9,3.0,2.5,3.465,826735,317975,21198330
P05840,Adyar,742,12-12-2009,191,1.0,1.0,2,AbNormal,Yes,18-12-1986,Others,ELO,No Access,C,2.9,2.0,2.2,2.37,223389,6038,6037545
P06230,Karapakkam,1208,01-10-2009,198,1.0,1.0,3,AbNormal,No,06-10-1988,Others,NoSeWa,Gravel,C,4.0,4.8,4.1,4.28,229599,51022,6377750
P07951,KK Nagar,1657,13-06-2008,63,2.0,1.0,4,AdjLand,No,18-06-1990,House,NoSeWa,Gravel,RH,4.3,4.3,3.1,3.82,355982,112416,9367960
P09874,Velachery,1722,25-12-2004,108,2.0,1.0,4,Partial,Yes,07-01-1956,Others,ELO,Gravel,RM,4.3,4.4,3.8,4.2,378092,171860,11457330
P01239,Anna Nagar,1699,04-10-2012,185,1.0,1.0,4,AbNormal,Yes,15-10-1969,Commercial,ELO,Gravel,RH,4.4,2.0,4.6,3.88,752593,366648,19297260
P02204,KK Nagar,2127,16-11-2011,155,3.0,2.0,5,Normal Sale,Yes,23-11-1981,House,NoSeWa,Paved,RL,2.6,2.7,2.0,2.39,504009,257605,11200200
P02968,Adyar,890,21-06-2011,97,1.0,1.0,3,Normal Sale,No,27-06-1986,Commercial,NoSeWa,No Access,A,3.5,3.0,3.9,3.6,328180,58904,8414875
P05211,KK Nagar,1756,10-04-2010,155,2.0,1.0,4,Normal Sale,No,16-04-1986,Others,NoSeWa,Paved,RM,3.3,3.3,4.1,3.62,361447,223247,10630800
P03686,Adyar,1109,31-01-2011,5,1.0,1.0,3,Family,Yes,09-02-1975,House,ELO,Paved,RM,3.6,2.9,3.4,3.36,361431,10040,10039740
P09169,Chrompet,1039,12-03-2007,39,1.0,1.0,3,Family,No,17-03-1986,Others,ELO,No Access,RH,4.5,2.8,2.4,3.19,198525,51469,7352780
P02412,Velachery,1898,09-10-2011,87,3.0,2.0,5,Normal Sale,Yes,22-10-1957,Commercial,AllPub,No Access,I,4.6,3.4,4.1,3.91,525894,175298,14608180
P05980,Karapakkam,1043,16-11-2009,106,1.0,1.0,3,Family,Yes,23-11-1981,Others,NoSeWa,Gravel,I,5.0,4.3,4.8,4.71,323692,183916,7356625
P01488,Adyar,918,02-04-2012,5,1.0,1.0,3,Partial,Yes,05-04-2000,Others,NoSewr ,Paved,A,2.1,3.3,2.6,2.59,254199,7061,7061080
P05248,Karapakkam,1533,02-04-2010,181,2.0,2.0,4,Normal Sale,No,14-04-1962,Commercial,NoSeWa,No Access,RM,3.0,3.4,3.9,3.48,375441,182032,11377000
P09165,Velachery,1749,12-03-2007,177,2.0,1.0,4,Normal Sale,No,16-03-1989,Others,NoSeWa,Paved,RL,2.4,2.1,3.2,2.51,378768,184265,10236960
P05752,Karapakkam,1121,29-12-2009,196,1.0,1.0,3,Family,No,06-01-1979,Others,NoSeWa,Paved,I,4.3,2.9,3.2,3.44,216418,64340,5849125
P09256,Adyar,718,11-02-2007,196,1.0,1.0,2,AdjLand,Yes,17-02-1984,House,ELO,Pavd,RM,2.8,3.3,2.4,2.7,334430,9039,9038645
P02479,Chrompet,927,26-09-2011,24,1.0,1.0,3,Normal Sale,No,29-09-1996,Commercial,NoSeWa,Paved,RL,3.1,2.2,3.3,2.8,294228,169747,11316450
P01734,Karapakam,1387,17-02-2012,188,2.0,2.0,4,Family,No,19-02-2003,Commercial,NoSeWa,Paved,RM,2.4,4.0,4.6,3.76,404422,285474,11894750
P06202,Velachery,1545,06-10-2009,65,2.0,1.0,4,Partial,No,13-10-1980,Others,ELO,No Access,A,3.6,2.1,4.0,3.05,188318,78972,6074780
P00803,Chrompet,1158,13-07-2013,4,1.0,1.0,3,Family,Yes,19-07-1988,Others,NoSeWa,Gravel,RL,4.4,2.7,2.0,3.0,327199,137213,10554810
P05240,Velachery,1943,04-04-2010,36,3.0,2.0,5,AbNormal,No,11-04-1981,Commercial,ELO,Gravel,I,4.5,3.6,3.5,3.8,515611,151650,15165030
P05244,Karapakkam,1533,03-04-2010,118,2.0,2.0,4,Family,No,04-04-2005,House,ELO,Gravel,RL,2.8,3.1,5.0,3.77,288956,78806,8756250
P05969,Chrompet,728,19-11-2009,198,1.0,1.0,2,AbNormal,Yes,22-11-1998,House,AllPub,Gravel,RM,3.3,2.0,4.6,3.17,252954,74949,9368650
P00566,Chrompet,821,02-01-2014,34,1.0,1.0,3,AdjLand,No,04-01-2006,House,NoSeWa,Paved,RH,3.4,4.6,2.9,3.73,182600,65736,7304000
P06002,Karapakkam,1062,12-11-2009,116,1.0,1.0,3,Family,No,19-11-1980,Commercial,AllPub,Gravel,I,4.9,3.6,2.2,3.43,289138,166473,8761750
P04378,Chrompet,1078,13-09-2010,31,1.0,1.0,3,Family,Yes,21-09-1979,Others,ELO,No Access,RH,4.7,3.3,2.6,3.51,217690,66982,8372710
P07479,Chrompet,733,27-10-2008,156,1.0,1.0,2,AdjLand,No,02-11-1985,House,AllPub,Gravel,RH,3.1,4.3,3.2,3.61,226915,65879,7319850
P08224,Chrompet,1112,18-03-2008,86,1.0,1.0,3,AdjLand,Yes,27-03-1973,Commercial,AllPub,No Access,RL,2.5,3.7,4.0,3.43,360819,200455,13363650
P04943,Karapakkam,1094,29-05-2010,157,1.0,1.0,3,Partial,No,06-06-1978,House,ELO,Paved,A,3.4,3.9,3.5,3.59,118500,75050,3950000
P00842,Chrompet,927,21-06-2013,40,1.0,1.0,3,AbNormal,No,25-06-1998,House,AllPub,No Access,RM,3.3,4.3,4.3,4.0,211506,89483,8134850
P09887,Velachery,1774,11-12-2004,190,2.0,1.0,4,Family,No,16-12-1985,Commercial,ELO,Gravel,I,3.8,4.5,2.2,3.64,493613,267961,14103230
P09353,Velachery,1692,07-01-2007,145,2.0,1.0,4,Partial,No,16-01-1972,Others,ELO,Paved,RH,2.6,2.4,4.3,3.02,344772,88403,8840300
P04478,Karapakkam,1019,23-08-2010,90,1.0,1.0,3,Normal Sale,Yes,04-09-1963,Commercial,NoSewr ,Gravel,RL,4.6,2.9,5.0,4.25,377001,125667,10472250
P01284,Anna Nagar,1517,01-09-2012,156,1.0,1.0,4,AbNormal,Yes,05-09-1996,Commercial,NoSewr ,Gravel,RM,3.2,4.9,2.0,3.145,687157,255230,19633070
P01575,Adyar,1015,15-03-2012,76,1.0,1.0,3,Family,Yes,17-03-2004,Commercial,NoSewr ,No Access,C,4.6,2.2,2.3,2.97,370412,112246,11224620
P00269,Chrompet,1269,12-08-2014,29,2.0,1.0,4,AbNormal,No,18-08-1988,Others,ELO,No Access,RH,4.9,2.7,2.0,3.15,228070,84470,8447030
P02537,KK Nagar,2182,15-09-2011,94,3.0,2.0,5,AdjLand,Yes,20-09-1991,Others,AllPub,Gravel,RH,4.6,2.0,3.3,3.3,416462,312347,13014440
P06847,KK Nagar,1499,07-05-2009,130,2.0,1.0,4,Normal Sale,Yes,13-05-1987,Others,NoSewr ,Paved,RH,3.3,4.3,4.3,4.0,430726,215363,9789220
P04753,Velachery,1658,04-07-2010,143,2.0,1.0,4,AdjLand,No,07-07-1997,Commercial,AllPub,Paved,I,5.0,2.4,3.7,3.44,495168,192565,13754660
P07967,KK Nagar,2442,08-06-2008,71,4.0,2.0,6,AbNormal,No,11-06-1997,Others,NoSeWa,Gravel,RH,3.8,5.0,3.0,3.84,390242,201415,12588460
P01168,Anna Nagar,1707,18-11-2012,133,1.0,1.0,4,AbNormal,No,29-11-1970,Commercial,NoSewr ,No Access,RH,3.8,3.1,2.1,2.945,607726,173636,17363590
P00366,T Nagar,1810,06-06-2014,109,2.0,1.0,5,AdjLand,Yes,09-06-2000,Commercial,NoSewr ,No Access,RM,2.6,2.2,2.5,2.455,754472,301789,21556330
P07860,KK Nagar,2416,10-07-2008,2,4.0,2.0,6,Family,Yes,16-07-1986,Commercial,NoSeWa,Paved,RM,3.9,4.0,3.8,3.89,628321,215985,19635040
P03178,Karapakkam,1563,11-05-2011,192,2.0,2.0,4,Family,No,18-05-1982,House,NoSewr ,Paved,C,3.6,3.0,3.7,3.46,210537,80499,6192250
P07586,Adyar,812,26-09-2008,180,1.0,1.0,3,AbNormal,No,04-10-1978,Others,AllPub,No Access,I,2.0,2.6,2.8,2.52,251434,50287,6285850
P03745,KK Nagar,1710,18-01-2011,130,2.0,1.0,4,Family,Yes,20-01-2004,House,NoSewr ,Paved,RM,2.4,3.5,2.8,2.89,395213,197607,10978140
P02529,Karapakkam,1338,16-09-2011,69,2.0,2.0,4,AdjLand,No,21-09-1988,Others,AllPub,No Access,I,4.3,2.8,4.2,3.81,325632,115328,6784000
P08864,Adyar,668,21-07-2007,128,1.0,1.0,2,Normal Sale,No,25-07-1988,House,ELO,Gravel,A,2.1,4.7,4.4,3.77,197999,15231,5076885
P03031,Chrompet,898,11-06-2011,20,1.0,1.0,3,Normal Sale,No,14-06-1996,House,NoSewr ,Paved,RM,2.2,2.7,3.9,2.91,219119,143270,8427650
P02851,Velachery,1752,12-07-2011,70,2.0,1.0,4,Family,Noo,18-07-1987,Others,AllPub,No Access,I,2.6,3.8,3.7,,281674,119498,8535580
P06545,Karapakkam,943,26-07-2009,145,1.0,1.0,3,Normal Sale,Yes,02-08-1983,Commercial,AllPub,Paved,I,4.9,3.9,2.3,3.56,421272,105318,8776500
P02252,Karapakkam,1401,05-11-2011,20,2.0,2.0,4,Partial,Yes,08-11-1997,Others,AllPub,Gravel,RL,3.8,4.3,4.0,4.03,438477,229204,9965375
P03704,Velachery,1648,28-01-2011,111,2.0,1.0,4,Family,Yes,31-01-1998,Others,NoSeWa,Paved,C,4.3,2.9,2.0,2.98,275120,82536,9170660
P05379,Karapakkam,602,06-03-2010,199,1.0,1.0,2,Family,No,15-03-1974,Others,ELO,Paved,C,3.6,4.9,2.7,3.63,176238,74020,3524750
P08375,Velachery,1684,24-01-2008,87,2.0,1.0,4,AdjLand,Yes,28-01-1992,House,ELO,Gravel,I,2.2,4.8,4.9,4.18,353084,70617,10088120
P00246,Chrompet,724,28-08-2014,30,1.0,1.0,2,Normal Sale,Yes,05-09-1981,House,NoSewr ,Gravel,RM,2.0,2.7,4.2,2.94,274069,79569,8840950
P09027,Adyar,831,08-05-2007,61,1.0,1.0,3,AbNormal,Yes,17-05-1968,House,NoSewr ,Gravel,C,4.7,4.6,3.6,4.13,218814,36469,7293785
P03972,Karapakkam,1547,02-12-2010,44,2.0,2.0,4,Partial,No,03-12-2004,House,ELO,Paved,I,3.8,3.1,3.6,3.51,335601,157527,6849000
P03089,KK Nagar,1522,29-05-2011,0,2.0,1.0,4,Normal Sale,No,03-06-1988,Commercial,NoSeWa,Gravel,RL,4.9,2.2,4.8,4.05,430613,134567,13456660
P09366,Chrompet,908,04-01-2007,39,1.0,1.0,3,Normal Sale,No,13-01-1971,Others,AllPub,Paved,RH,4.7,2.0,4.3,3.5,188674,37735,7546960
P01096,Anna Nagar,1780,30-12-2012,30,1.0,1.0,4,Normal Sale,Yes,10-01-1969,House,NoSewr ,No Access,RH,4.2,2.8,3.8,3.69,335669,104173,11574780
P01883,Velachery,1562,22-01-2012,110,2.0,1.0,4,AdjLand,Yes,29-01-1982,Others,NoSewr ,Gravel,A,4.6,4.7,2.1,3.9,311268,183099,9154950
P01678,Anna Nagar,1823,27-02-2012,45,2.0,1.0,5,AdjLand,No,04-03-1991,Others,AllPub,Paved,RH,4.0,3.7,2.0,,497660,134503,13450260
P03393,Adyar,750,03-04-2011,127,1.0,1.0,2,AbNormal,No,10-04-1980,Others,ELO,Paved,I,2.4,4.3,2.6,2.88,250095,12505,6252365
P05899,Karapakkam,807,02-12-2009,42,1.0,1.0,2,AdjLand,No,10-12-1977,Others,NoSeWa,No Access,C,2.3,2.0,3.8,2.81,158125,43484,3953125
P03860,KK Nagar,2317,28-12-2010,137,4.0,2.0,6,AdjLand,No,01-01-1996,Others,AllPub,Paved,RL,5.0,3.6,4.6,4.42,566326,244550,12871040
P09677,Velachery,1794,17-03-2006,175,2.0,1.0,4,Normal Sale,No,29-03-1957,Others,AllPub,No Access,A,2.1,3.9,3.1,3.21,229356,136180,7167380
P02374,Chrompet,1050,16-10-2011,157,1.0,1.0,3,AbNormal,No,20-10-1993,House,NoSewr ,No Access,RL,2.8,2.9,4.0,3.2,208832,30938,7734500
P08227,Adyar,812,17-03-2008,69,1.0,1.0,3,AdjLand,Yes,26-03-1972,Others,NoSeWa,Gravel,I,2.5,4.3,4.9,4.06,267218,103439,8619940
P07044,KK Nagar,2292,12-03-2009,152,4.0,2.0,6,AdjLand,No,18-03-1985,Others,NoSewr ,Paved,RM,5.0,2.0,3.1,3.34,389902,116970,12996720
P06559,Karapakkam,1295,24-07-2009,86,1.0,1.0,3,Normal Sale,No,04-08-1967,Commercial,NoSewr ,No Access,RH,2.4,4.0,3.6,3.36,345971,154777,9104500
P03927,Chrompet,887,12-12-2010,95,1.0,1.0,3,AbNormal,No,16-12-1992,Commercial,NoSeWa,Paved,RH,2.6,4.0,4.7,3.79,270704,156176,10411700
P02932,Chrompet,859,27-06-2011,145,1.0,1.0,3,Family,Yes,02-07-1990,Commercial,NoSewr ,Gravel,RL,3.3,2.5,2.8,2.83,402493,134164,12196750
P06864,KK Nagar,1422,04-05-2009,9,2.0,1.0,4,Normal Sale,No,10-05-1986,Commercial,NoSewr ,Paved,RL,4.9,2.4,2.4,3.15,534346,236107,12426660
P08228,Chrompet,1228,17-03-2008,100,2.0,1.0,4,AbNormal,No,24-03-1983,Others,ELO,Gravel,RL,5.0,2.2,4.9,3.85,271920,40284,10071110
P06103,Adyar,987,23-10-2009,95,1.0,1.0,3,AdjLand,Yes,27-10-1994,House,ELO,Paved,RH,3.8,2.8,3.6,3.5,368029,92007,9200725
P04101,KK Nagar,2179,08-11-2010,37,3.0,2.0,5,Normal Sale,Yes,12-11-1992,Commercial,NoSewr ,Paved,RM,4.8,2.7,2.5,3.25,647002,258801,18485760
P03063,KK Nagar,1607,02-06-2011,186,2.0,1.0,4,AdjLand,Yes,09-06-1981,Commercial,AllPub,Paved,RH,2.7,3.3,4.3,3.52,497343,142098,14209800
P06049,Adyar,1290,02-11-2009,108,2.0,2.0,4,AdjLand,No,09-11-1982,Others,AllPub,Paved,A,3.3,3.3,4.4,3.85,264914,85456,8545605
P07720,Adyar,691,21-08-2008,76,1.0,1.0,2,Family,No,29-08-1977,House,ELO,No Access,RH,3.8,2.3,4.2,3.7,203484,38497,5499565
P07353,Chrompet,1124,12-12-2008,141,1.0,1.0,3,Normal Sale,No,22-12-1968,Others,NoSewr ,Paved,RH,2.7,2.7,3.5,2.94,214341,82439,8243880
P01507,Chrompet,1170,28-03-2012,5,1.0,1.0,3,AbNormal,No,07-04-1974,Commercial,AllPub,Paved,RH,4.5,4.6,2.5,3.94,385904,186728,12448500
P06973,T Nagar,1771,02-04-2009,110,1.0,1.0,4,AbNormal,Yes,06-04-1993,Commercial,ELO,Paved,RL,3.6,2.6,3.8,3.44,823645,370640,20591120
P05679,Karapakkam,1559,13-01-2010,59,2.0,2.0,4,Normal Sale,No,17-01-1996,House,ELO,No Access,C,2.7,4.6,2.7,3.27,183968,74737,5749000
P01451,T Nagar,1502,28-04-2012,64,1.0,1.0,4,Normal Sale,No,08-05-1974,House,NoSeWa,No Access,RH,2.1,5.0,2.7,3.095,320743,179239,9433610
P00510,T Nagar,1777,13-02-2014,183,1.0,1.0,4,Normal Sale,Yes,24-02-1972,House,ELO,Paved,RM,3.3,2.7,4.6,3.735,468023,173837,13372090
P03997,KK Nagar,1708,28-11-2010,91,2.0,1.0,4,AbNormal,No,02-12-1993,Commercial,NoSewr ,Paved,RH,3.1,3.5,2.8,3.1,526583,283545,13502140
P02308,KK Nagar,2251,27-10-2011,156,4.0,2.0,6,AdjLand,Yes,02-11-1985,House,AllPub,Paved,RM,2.7,4.8,2.5,3.25,571662,233862,12992320
P02892,Chrompet,796,04-07-2011,191,1.0,1.0,2,AdjLand,Yes,13-07-1972,Commercial,ELO,Gravel,RL,4.5,3.0,2.4,3.27,289451,104202,11578050
P02622,Chrompet,768,01-09-2011,87,1.0,1.0,2,Family,No,03-09-2001,House,AllPub,No Access,RL,4.7,3.7,2.6,3.67,190106,47527,6789500
P08669,Anna Nagar,1703,28-09-2007,134,1.0,1.0,4,Partial,Yes,08-10-1964,House,NoSeWa,Paved,RH,4.7,4.2,4.3,4.415,436168,126259,11478110
P02206,Karapakkam,1418,15-11-2011,175,2.0,2.0,4,Normal Sale,Yes,25-11-1971,Others,NoSeWa,No Access,C,2.3,3.6,4.8,3.69,314676,72113,6555750
P06068,Velachery,1767,29-10-2009,174,2.0,1.0,4,Family,No,04-11-1986,Commercial,AllPub,No Access,I,2.2,2.4,3.5,2.68,390758,182354,13025260
P07713,Chrompet,723,24-08-2008,178,1.0,1.0,2,Family,Yes,28-08-1993,Commercial,NoSeWa,No Access,RM,2.5,4.9,3.4,3.73,341109,181214,10659650
P05165,Karapakkam,895,16-04-2010,42,1.0,1.0,3,Normal Sale,Yes,22-04-1986,Commercial,NoSewr ,Gravel,C,4.9,2.0,2.3,2.99,300456,100152,8346000
P03648,Chrompet,1279,08-02-2011,143,2.0,1.0,4,AdjLand,No,14-02-1987,Others,ELO,Gravel,RM,3.2,3.1,4.7,3.61,325972,67443,11240430
P03979,Chrompet,887,01-12-2010,137,1.0,1.0,3,Normal Sale,Yes,10-12-1975,Others,AllPub,Gravel,RL,2.9,2.6,2.7,2.72,304334,123636,9510440
P08319,Adyar,698,15-02-2008,82,1.0,1.0,2,Family,No,23-02-1974,Others,NoSeWa,No Access,C,4.1,3.9,4.6,4.31,171749,52479,4770810
P09524,Chrompet,1014,26-10-2006,83,1.0,1.0,3,AdjLand,Yes,04-11-1971,House,NoSewr ,Paved,RL,3.2,2.3,2.8,2.72,266123,91767,9176650
P02048,Karapakkam,1150,18-12-2011,103,1.0,1.0,3,Family,No,23-12-1991,Others,NoSewr ,No Access,C,2.6,4.7,4.3,3.91,219311,56103,5100250
P02334,Karapakkam,1305,22-10-2011,140,1.0,1.0,3,AdjLand,No,31-10-1973,Others,NoSeWa,No Access,RH,2.5,2.3,4.1,3.08,323516,125445,6602375
P01024,Anna Nagar,1983,17-02-2013,73,2.0,1.0,5,AbNormal,Yes,25-02-1984,Others,NoSewr ,Paved,RH,2.7,4.0,3.5,3.345,379689,262862,14603420
P07266,Adyar,789,04-01-2009,117,1.0,1.0,2,AbNormal,No,14-01-1971,Commercial,AllPub,Paved,A,4.5,4.1,2.4,3.37,315825,113373,8098070
P09633,Velachery,1510,22-05-2006,128,2.0,1.0,4,AdjLand,No,26-05-1990,Others,NoSewr ,Gravel,RM,2.9,4.2,3.1,3.55,332333,210478,11077770
P04713,Karapakkam,1438,13-07-2010,34,2.0,2.0,4,Partial,Yes,21-07-1976,House,NoSeWa,Gravel,A,4.0,3.1,4.2,3.81,195165,162638,6505500
P06083,Anna Nagar,1522,27-10-2009,15,1.0,1.0,4,Family,No,31-10-1992,Others,AllPub,No Access,RL,4.9,4.3,3.5,4.19,451796,220106,11584500
P03429,Chrompet,839,29-03-2011,71,1.0,1.0,3,Family,Yes,03-04-1988,Commercial,AllPub,Gravel,RH,2.8,5.0,4.6,4.22,291256,186404,11650250
P02646,Karapakkam,1245,27-08-2011,38,1.0,1.0,3,Partial,No,01-09-1989,Commercial,AllPub,Gravel,A,4.8,3.1,2.7,3.45,389091,211463,8458500
P08662,Chrompet,1020,01-10-2007,95,1.0,1.0,3,Partial,No,04-10-1995,Commercial,NoSewr ,Paved,RL,3.3,5.0,3.3,3.98,337288,72276,12046000
P09746,Velachery,1638,01-10-2005,133,2.0,1.0,4,Partial,No,09-10-1972,Commercial,AllPub,No Access,RM,3.4,3.3,3.8,3.48,534842,164567,13713910
P09235,Adyar,1279,16-02-2007,44,2.0,2.0,4,AbNormal,No,20-02-1990,Commercial,NoSewr ,Paved,I,2.5,3.2,4.2,3.49,453580,137449,13744855
P06142,KK Nagar,1891,14-10-2009,170,3.0,2.0,5,Family,Yes,20-10-1984,Commercial,AllPub,Gravel,RH,4.7,2.5,4.8,4.08,739547,353696,16077100
P00600,Chrompet,707,06-12-2013,197,1.0,1.0,2,Family,Yes,16-12-1975,Others,NoSewr ,No Access,RM,5.0,2.7,4.5,3.93,263099,127563,7972690
P02119,Karapakkam,512,07-12-2011,4,1.0,1.0,2,Family,No,13-12-1985,Commercial,NoSewr ,Gravel,C,3.2,3.5,3.5,3.41,167824,41956,5244500
P09734,Velachery,1540,18-10-2005,36,2.0,1.0,4,Partial,Yes,23-10-1987,Commercial,AllPub,Gravel,A,3.4,2.4,4.0,3.13,480611,113829,12647660
P03978,Chrompet,1139,01-12-2010,30,1.0,1.0,3,Partial,Yes,05-12-1995,Others,NoSeWa,Paved,RL,2.7,2.3,2.0,2.33,258276,129138,9933680
P08890,Chrompet,798,04-07-2007,116,1.0,1.0,2,Partial,No,13-07-1968,House,ELO,Gravel,RM,2.1,3.3,2.7,2.76,234039,52848,7549650
P02159,Chrompet,961,27-11-2011,61,1.0,1.0,3,AdjLand,Yes,01-12-1993,House,AllPub,No Access,RH,4.8,4.9,5.0,4.9,226976,117691,8406500
P02066,Karapakkam,1302,16-12-2011,45,1.0,1.0,3,AdjLand,Yes,24-12-1979,Others,ELO,Gravel,RH,2.6,4.0,4.7,3.86,390335,221781,8871250
P08776,Anna Nagar,1705,24-08-2007,51,1.0,1.0,4,AbNormal,Yes,29-08-1985,House,AllPub,No Access,RH,4.6,3.2,4.2,4.09,401654,59067,11813340
P05651,KK Nagar,1610,18-01-2010,181,2.0,1.0,4,AdjLand,Yes,21-01-1998,House,NoSewr ,Gravel,RH,3.8,4.3,2.0,3.23,322748,93701,10411240
P01548,Karapakkam,586,20-03-2012,190,1.0,1.0,2,Family,Yes,25-03-1993,Others,ELO,Paved,I,4.4,2.9,2.2,3.07,255984,85328,5333000
P02711,Chrompet,769,13-08-2011,69,1.0,1.0,2,AdjLand,Yes,14-08-2004,House,ELO,No Access,RH,2.5,2.6,3.0,2.69,203326,36308,7261650
P03110,T Nagar,1706,25-05-2011,29,1.0,1.0,4,Normal Sale,Yes,04-06-1969,Others,NoSewr ,Paved,RH,4.2,4.8,3.1,3.855,353561,248803,13094870
P02572,Adyar,846,09-09-2011,80,1.0,1.0,3,Family,No,15-09-1987,Others,ELO,No Access,C,2.3,4.9,3.5,3.42,217486,66919,5576560
P04744,Velachery,1583,05-07-2010,47,2.0,1.0,4,Normal Sale,No,10-07-1990,Others,NoSeWa,No Access,RM,4.9,4.7,3.5,4.39,370829,117104,9758650
P08724,T Nagar,1812,09-09-2007,82,2.0,1.0,5,Normal Sale,No,20-09-1963,House,NoSewr ,No Access,RL,4.8,3.6,5.0,4.59,314366,151361,11643180
P02786,T Nagar,1745,27-07-2011,189,1.0,1.0,4,Family,No,31-07-1992,Others,ELO,Paved,RH,2.2,2.7,3.2,2.775,378137,219564,12197980
P02047,Anna Nagar,1804,19-12-2011,87,2.0,1.0,5,AbNormal,No,20-12-2006,House,NoSeWa,Gravel,RL,2.6,2.9,4.8,3.555,484106,209343,13083950
P03122,Velachery,1878,23-05-2011,171,3.0,2.0,5,AbNormal,Yes,30-05-1982,Others,ELO,Gravel,RM,3.3,3.7,3.1,3.42,506795,152039,12669880
P04917,Karapakkam,642,04-06-2010,119,1.0,1.0,2,AbNormal,Yes,11-06-1980,Commercial,ELO,Gravel,I,4.6,3.8,4.0,4.12,346602,169614,7374500
P07319,T Nagar,1585,21-12-2008,199,1.0,1.0,4,AbNormal,No,30-12-1972,Commercial,ELO,Paved,RL,2.5,3.6,2.1,2.595,684691,210674,17556170
P01511,Karapakkam,1047,27-03-2012,52,1.0,1.0,3,AbNormal,Yes,09-04-1962,House,AllPub,Gravel,I,4.1,3.4,4.1,3.89,332906,74734,6794000
P00569,Chrompet,708,30-12-2013,186,1.0,1.0,2,Normal Sale,Yes,05-01-1991,Others,AllPub,Gravel,RM,4.0,2.9,3.2,3.32,276144,95222,9522210
P05091,Chrompet,918,03-05-2010,189,1.0,1.0,3,Partial,No,05-05-2000,Commercial,AllPub,Paved,RH,4.7,2.4,4.4,3.69,280314,97032,10781300
P02935,Velachery,1672,26-06-2011,194,2.0,1.0,4,Partial,No,01-07-1989,Others,AllPub,Gravel,RM,2.4,2.0,3.3,2.49,414380,163571,10904740
P04010,KK Nagar,2344,25-11-2010,71,4.0,2.0,6,AbNormal,No,01-12-1986,Commercial,NoSeWa,Gravel,RM,4.9,3.2,4.4,4.19,622046,471247,18849880
P08887,Anna Nagar,1775,05-07-2007,30,1.0,1.0,4,Normal Sale,No,06-07-2001,Commercial,NoSeWa,Paved,RM,4.6,4.2,4.7,4.54,637097,267170,20551520
P05131,Velachery,1697,24-04-2010,41,2.0,1.0,4,Family,No,27-04-1996,Commercial,NoSeWa,Paved,C,2.4,3.4,3.4,3.15,392670,228002,12666780
